"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0F850","2019-07-16 09:00:00","379.000","354.000","0.800","29.700","0.680","963.200","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","25.800",""
"C0AH50","2019-07-16 09:00:00","275.000","61.000","0.800","29.200","0.960","976.000","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","26.400",""
"C0Z160","2019-07-16 09:00:00","124.000","51.000","2.100","29.100","0.680","994.400","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","18.900",""
"C0R540","2019-07-16 09:00:00","17.000","343.000","3.300","31.700","0.720","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","27.800",""
"C0K480","2019-07-16 09:00:00","56.000","3.000","2.900","29.900","0.750","999.500","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","27.600",""
"C0H890","2019-07-16 09:00:00","440.000","237.000","0.400","30.500","0.590","957.000","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","25.500",""
"C0S770","2019-07-16 09:00:00","375.000","141.000","1.400","28.300","0.750","964.500","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","23.500",""
"C0X230","2019-07-16 09:00:00","29.000","352.000","1.500","30.100","0.730","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","27.000",""
"C0B010","2019-07-16 09:00:00","38.000","88.000","2.300","31.700","0.680","999.900","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","25.800",""
"C0R490","2019-07-16 09:00:00","49.000","307.000","4.200","30.400","0.760","999.400","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","28.100",""
"C0V440","2019-07-16 09:00:00","27.000","18.000","1.900","30.900","0.660","1001.600","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","27.600",""
"C0SA40","2019-07-16 09:00:00","200.000","319.000","0.800","30.400","0.580","984.100","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","23.800",""
"C0Z280","2019-07-16 09:00:00","224.000","356.000","0.700","30.300","0.620","982.600","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","23.500",""
"C0Z070","2019-07-16 09:00:00","247.000","357.000","0.300","27.200","0.880","979.300","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","23.600",""
"C0T9N0","2019-07-16 09:00:00","261.000","9.000","2.200","29.500","0.650","977.500","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","23.400",""
"C0K470","2019-07-16 09:00:00","97.000","338.000","0.600","29.400","0.830","995.000","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","26.300",""
"C0V650","2019-07-16 09:00:00","28.000","5.000","4.600","31.100","0.630","1004.100","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","28.400",""
"C0H9C0","2019-07-16 09:00:00","3402.000","87.000","1.300","15.600","0.420","678.000","-99.000","0.000","-99.000","-99.000","-99.000","15.600","","8.900",""
"C0U780","2019-07-16 09:00:00","15.000","49.000","0.800","31.600","0.620","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","26.300",""
"C0U760","2019-07-16 09:00:00","22.000","0.000","0.200","31.900","0.660","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","24.300",""
"C0X290","2019-07-16 09:00:00","10.000","351.000","2.600","29.600","0.800","1004.900","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","28.600",""
"C0R420","2019-07-16 09:00:00","504.000","68.000","2.300","25.900","-99.000","946.000","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","22.800",""
"C0E830","2019-07-16 09:00:00","37.000","334.000","2.800","30.600","0.750","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","28.000",""
"C0K330","2019-07-16 09:00:00","38.000","21.000","1.600","30.200","0.740","1001.400","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","27.800",""
"C0M660","2019-07-16 09:00:00","40.000","20.000","2.700","30.700","0.680","1002.000","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","27.900",""
"C0D580","2019-07-16 09:00:00","120.000","0.000","0.000","29.100","0.790","992.400","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","25.200",""
"C0R640","2019-07-16 09:00:00","21.000","15.000","2.400","31.600","0.720","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","28.600",""
"C0E550","2019-07-16 09:00:00","84.000","11.000","1.300","30.700","0.760","997.800","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","26.600",""
"C0AI20","2019-07-16 09:00:00","25.000","358.000","2.400","28.700","0.760","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","25.400",""
"C0E740","2019-07-16 09:00:00","27.000","318.000","1.100","31.300","0.740","1002.700","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","26.700",""
"C0R650","2019-07-16 09:00:00","29.000","17.000","2.800","31.000","0.790","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","27.800",""
"C0S750","2019-07-16 09:00:00","2280.000","101.000","0.300","22.900","0.460","772.600","-99.000","0.000","-99.000","-99.000","-99.000","22.900","","12.200",""
"C0I370","2019-07-16 09:00:00","671.000","21.000","1.100","28.200","0.640","933.800","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","23.900",""
"C0K400","2019-07-16 09:00:00","65.000","2.000","1.900","29.600","0.900","999.300","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","27.800",""
"C0A650","2019-07-16 09:00:00","287.000","32.000","2.000","29.700","0.780","974.900","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","22.900",""
"C0U750","2019-07-16 09:00:00","398.000","67.000","0.800","27.400","0.880","963.300","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","23.400",""
"C0M730","2019-07-16 09:00:00","40.000","354.000","1.000","31.200","0.760","1000.900","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","28.500",""
"C0Z061","2019-07-16 09:00:00","174.000","335.000","1.200","29.900","0.670","990.500","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","23.800",""
"C0M670","2019-07-16 09:00:00","43.000","10.000","1.900","30.100","0.770","1000.700","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","28.100",""
"C0I530","2019-07-16 09:00:00","3014.000","47.000","3.100","16.100","0.390","702.700","-99.000","0.000","-99.000","-99.000","-99.000","16.100","","10.600",""
"C0A880","2019-07-16 09:00:00","6.000","97.000","0.400","29.800","0.790","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","24.300",""
"C0S950","2019-07-16 09:00:00","415.000","52.000","1.500","28.300","0.690","959.800","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","23.300",""
"C0X190","2019-07-16 09:00:00","10.000","3.000","2.800","30.600","0.800","1004.100","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","28.700",""
"C0A560","2019-07-16 09:00:00","405.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0UA10","2019-07-16 09:00:00","1711.000","0.000","0.000","23.300","0.850","830.600","-99.000","0.000","-99.000","-99.000","-99.000","23.300","","15.700",""
"C0M640","2019-07-16 09:00:00","155.000","23.000","0.600","28.700","0.870","988.700","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","27.000",""
"C0S660","2019-07-16 09:00:00","794.000","59.000","1.400","27.100","0.520","921.100","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","19.400",""
"C0AD40","2019-07-16 09:00:00","32.000","31.000","2.200","30.600","0.680","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","25.800",""
"C0UA00","2019-07-16 09:00:00","392.000","94.000","0.700","32.200","0.810","965.100","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","22.200",""
"C0I080","2019-07-16 09:00:00","536.000","0.000","0.000","30.500","0.630","950.000","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","24.100",""
"C0UA30","2019-07-16 09:00:00","1397.000","75.000","1.600","23.400","0.800","859.200","-99.000","0.000","-99.000","-99.000","-99.000","23.900","","19.100",""
"C0Z270","2019-07-16 09:00:00","343.000","12.000","1.600","28.400","0.740","969.800","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","23.800",""
"C0G750","2019-07-16 09:00:00","31.000","354.000","1.800","31.200","0.670","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","27.700",""
"C0A550","2019-07-16 09:00:00","422.000","0.000","0.000","28.200","0.830","961.300","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","21.400",""
"C0G830","2019-07-16 09:00:00","27.000","352.000","2.800","30.500","0.860","1001.700","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","27.800",""
"C0X060","2019-07-16 09:00:00","19.000","356.000","2.600","30.700","0.730","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","27.300",""
"C0R240","2019-07-16 10:00:00","87.000","341.000","1.400","32.000","0.750","995.100","-99.000","4.500","-99.000","-99.000","-99.000","32.100","","26.100",""
"C0U960","2019-07-16 10:00:00","1885.000","43.000","0.500","23.900","0.550","812.200","-99.000","0.000","-99.000","-99.000","-99.000","24.000","","12.000",""
"C0A560","2019-07-16 10:00:00","405.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0X190","2019-07-16 10:00:00","10.000","344.000","2.600","31.200","0.770","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","28.700",""
"C0S950","2019-07-16 10:00:00","415.000","66.000","2.800","29.000","0.730","959.700","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","23.300",""
"C0A880","2019-07-16 10:00:00","6.000","64.000","0.700","32.100","0.690","1004.100","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","24.300",""
"C0I530","2019-07-16 10:00:00","3014.000","47.000","3.100","16.700","0.440","702.700","-99.000","0.000","-99.000","-99.000","-99.000","16.800","","10.600",""
"C0M670","2019-07-16 10:00:00","43.000","15.000","2.600","31.200","0.710","1000.100","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","28.100",""
"C0Z061","2019-07-16 10:00:00","174.000","339.000","1.400","32.200","0.580","990.300","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","23.800",""
"C0M730","2019-07-16 10:00:00","40.000","348.000","1.600","32.900","0.670","1000.200","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","28.500",""
"C0U750","2019-07-16 10:00:00","398.000","87.000","0.800","28.900","0.810","963.400","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","23.400",""
"C0A650","2019-07-16 10:00:00","287.000","39.000","1.000","30.400","0.760","974.700","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","22.900",""
"C0K400","2019-07-16 10:00:00","65.000","338.000","2.000","30.800","0.760","998.800","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","27.800",""
"C0I370","2019-07-16 10:00:00","671.000","21.000","1.700","29.700","0.590","933.300","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","23.900",""
"C0S750","2019-07-16 10:00:00","2280.000","90.000","0.300","23.100","0.480","772.600","-99.000","0.000","-99.000","-99.000","-99.000","24.000","","12.200",""
"C0R650","2019-07-16 10:00:00","29.000","314.000","3.300","31.700","0.730","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","27.800",""
"C0E740","2019-07-16 10:00:00","27.000","285.000","0.900","31.900","0.730","1002.500","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","26.700",""
"C0AI20","2019-07-16 10:00:00","25.000","49.000","5.900","29.200","0.760","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","25.400",""
"C0E550","2019-07-16 10:00:00","84.000","340.000","2.100","31.000","0.760","997.500","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","26.600",""
"C0R510","2019-07-16 10:00:00","31.000","16.000","2.300","32.000","0.650","1001.900","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","28.400",""
"C0AC60","2019-07-16 10:00:00","55.000","47.000","1.000","33.000","0.540","999.800","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","26.100",""
"C0UA70","2019-07-16 10:00:00","547.000","113.000","0.800","30.000","0.740","947.600","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","22.700",""
"C0G740","2019-07-16 10:00:00","24.000","334.000","1.800","31.100","0.700","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","28.100",""
"C0F9N0","2019-07-16 10:00:00","75.000","321.000","1.400","32.500","0.620","997.200","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","29.200",""
"C0F9T0","2019-07-16 10:00:00","111.000","326.000","2.300","31.300","0.680","993.500","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","27.900",""
"C0S710","2019-07-16 10:00:00","382.000","46.000","2.000","29.900","0.580","964.900","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","23.100",""
"C0M680","2019-07-16 10:00:00","37.000","355.000","1.800","31.500","0.670","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","27.900",""
"C0X220","2019-07-16 10:00:00","26.000","325.000","2.900","30.000","0.760","1002.500","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","28.100",""
"C0R560","2019-07-16 10:00:00","22.000","326.000","2.700","31.500","0.660","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","28.000",""
"C0F9P0","2019-07-16 10:00:00","26.000","14.000","1.800","31.300","0.760","1003.400","-99.000","0.000","7.200","334.000","","31.500","","27.900",""
"C0O970","2019-07-16 10:00:00","71.000","315.000","2.400","32.000","0.730","997.500","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","25.600",""
"C0F0B0","2019-07-16 10:00:00","311.000","4.000","3.300","30.100","0.720","971.500","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","26.000",""
"C0R620","2019-07-16 10:00:00","34.000","37.000","3.300","30.300","0.790","1002.100","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","27.600",""
"C0SA10","2019-07-16 10:00:00","411.000","65.000","1.100","31.200","0.680","961.000","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","23.800",""
"C0M740","2019-07-16 10:00:00","15.000","341.000","2.800","30.900","0.720","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","27.500",""
"C0K460","2019-07-16 10:00:00","60.000","12.000","4.000","30.800","0.690","997.900","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","27.800",""
"C0X100","2019-07-16 10:00:00","10.000","335.000","3.500","31.900","0.650","1002.300","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","28.900",""
"C0K560","2019-07-16 10:00:00","117.000","14.000","1.300","32.000","0.680","993.100","-99.000","1.500","-99.000","-99.000","-99.000","32.000","","26.700",""
"C0R150","2019-07-16 10:00:00","105.000","288.000","0.800","31.600","0.770","992.300","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","26.500",""
"C0S690","2019-07-16 10:00:00","522.000","27.000","3.400","32.800","0.620","948.500","-99.000","0.000","-99.000","-99.000","-99.000","35.200","","23.000",""
"C0U870","2019-07-16 10:00:00","474.000","121.000","0.900","30.400","0.690","955.600","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","23.400",""
"C0A520","2019-07-16 10:00:00","48.000","35.000","1.400","32.500","0.590","1000.800","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","27.000",""
"C0X130","2019-07-16 10:00:00","27.000","350.000","2.500","32.200","0.680","1002.000","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","29.000",""
"C0V400","2019-07-16 10:00:00","56.000","39.000","3.600","31.400","0.690","997.900","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","27.500",""
"C0UA40","2019-07-16 10:00:00","1121.000","43.000","1.600","23.400","0.890","886.900","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","19.700",""
"C0G720","2019-07-16 10:00:00","50.000","318.000","2.900","31.100","0.660","999.500","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","27.800",""
"C0G890","2019-07-16 10:00:00","24.000","340.000","3.500","31.000","0.820","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","28.400",""
"C0I540","2019-07-16 10:00:00","3344.000","134.000","2.000","16.700","0.400","684.400","-99.000","-99.000","8.300","123.000","","16.900","","7.300",""
"C0K390","2019-07-16 10:00:00","31.000","17.000","1.300","32.100","0.660","1002.100","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","27.700",""
"C0T9A0","2019-07-16 10:00:00","498.000","0.000","0.000","28.900","0.790","953.000","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","22.600",""
"C0AH40","2019-07-16 10:00:00","426.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0X280","2019-07-16 10:00:00","22.000","11.000","4.100","30.200","0.780","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","28.200",""
